,N,xm,nr,ni,p1,p2,p3,taus_out,taua_out
171,10,0.336,1.66,0.001,1.926721184504,-0.0951478131578884,-0.1019624632726705,0.0033956799491177522,0.0004603005091537416
172,9,0.336,1.3,0.004,1.840474863426923,-0.0157611740754066,-0.0484750298434946,0.0007621281780270184,0.0020743862014491942
173,8,0.96,1.71,0.023,8.198246265029944,-0.350287005406764,-0.2097793698487754,0.2072764072639553,0.03595354549594215
174,8,0.73,2.0,0.023,3.03434010331483,-0.0721300619489976,-0.0730629544633081,0.12802083684589152,0.02119886960248623
175,10,0.64,1.3,0.023,8.060432615164414,-2.748540925787709,-0.2361221291128059,0.010626634759454877,0.02707913345673183
176,10,0.53,1.3,0.09,9.192423910743829,-0.5845435382347423,-0.3037518846289856,0.005510400799377352,0.08459955069017641
177,8,0.48,2.0,0.023,1.1344289181250855,-0.0047060228722657,-0.0098028902236086,0.022239910871656283,0.010724479844434915
178,8,0.96,1.3,0.045,9.093114777537863,-0.2448248415025097,-0.1486516492730851,0.03847198063202647,0.06876022018326822
179,10,0.53,2.0,0.09,11.094568060397664,-1.3071626235137672,-0.4649141134916528,0.04181521791485216,0.05999522459254585
180,8,0.832,1.3,0.023,4.29944252758615,-0.0895388264907618,-0.0576065618643213,0.022987869378911934,0.029871449894717784
181,8,0.336,1.66,0.002,0.4030099267363498,-0.0005601178118205,-0.001720580113913,0.002734740320053743,0.0007414092003816266
182,10,0.43,2.0,0.09,6.430512783854391,-0.4099682540808969,-0.2630858193500557,0.017622680967914597,0.04459670719912571
183,9,0.83,1.9,0.08,22.24174400314832,-1.755333669393648,-0.9523763522914256,0.20126034682572153,0.1054112109116171
184,9,0.73,1.8,0.023,9.219270399700155,-1.2103548188464486,-0.5563569940973687,0.09889038665666172,0.025161381591281458
185,9,0.64,1.71,0.045,8.374906668669055,-0.5901235862351034,-0.4106114452226544,0.04714085544143271,0.04135402120800293
186,9,0.74,1.64,0.03,11.013758891505018,-1.3721996529725329,-0.6084427497423837,0.0702797792474682,0.035054391402942024
187,9,0.64,1.71,0.09,11.134196203156122,-0.6308859822039228,-0.4610765996383713,0.04738390093225618,0.082143310303493
188,10,0.64,1.71,0.09,17.679226485338738,-2.4145187227073097,-0.6068178886044926,0.05245960992875146,0.09094240727327242
189,7,0.64,1.3,0.023,1.027853454457859,-0.0008074883491079,-0.0038548235677946,0.007483941194685856,0.01907082034723355
190,8,0.336,1.8,0.004,0.4130802149236184,-0.0004708591528508,-0.0017751472802588,0.0037056820213406086,0.001345702295975619
191,7,0.48,2.0,0.023,0.7306930453628558,-0.0001027146560305,-0.0015782442440451,0.019459005006698067,0.009383477667307297
192,6,0.437,1.66,0.002,0.2717718952799701,8.943531262489983e-05,-0.0006950607974826,0.005891653707587379,0.0007550323599403495
193,10,0.53,2.0,0.023,6.527638915692515,-1.1936234591986417,-0.3685597937663428,0.041699301785650233,0.015410227199133975
194,9,0.46,1.9,0.07,4.660307801687363,-0.0970927762727211,-0.1545588481456366,0.01795627136998576,0.03656796205841697
195,6,0.832,1.68,0.023,1.6728963529221137,-0.0023186270668221,-0.0131951889728513,0.08276981838968323,0.02121287804397325
196,8,0.64,2.0,0.004,2.0103702246981965,0.0017079588623443,-0.0211674247193895,0.07400258784961669,0.0029251609893859282
197,9,0.336,2.0,0.023,1.964531104710016,-0.0161434872021583,-0.0496960245638222,0.0057638256267777185,0.007526126159566378
198,8,0.64,1.68,0.023,2.264411990889185,-0.0240741443305317,-0.0286663785412768,0.03900542043840172,0.019131337000932253
199,9,0.56,1.92,0.086,7.883366126688206,-0.3032968572157865,-0.308653228180869,0.041817793796330764,0.05864350007269105
200,9,0.832,1.3,0.023,11.962073176651831,-2.173318236955123,-0.6182075344959195,0.025795321380251136,0.03351957667008397
201,7,0.73,2.0,0.023,1.8011421429123935,-0.005076057094151,-0.0205666869586548,0.11200119739238469,0.01854619011514203
202,9,0.62,1.82,0.045,7.791758741622681,-0.5035068937574736,-0.382137295510035,0.05278885039735191,0.037661164864111925
203,8,0.96,1.68,0.3,34.41572982416548,-0.7255672301380902,-0.6614281033711911,0.19609265772542972,0.4076999229085499
204,7,0.64,2.0,0.09,2.1670480841004816,-0.0010697012852048,-0.0095422859409986,0.06450235605305489,0.056945891291933504
205,6,0.336,1.66,0.002,0.1561989818237027,-3.96951040730815e-05,-0.0002617442199287,0.002038984728249923,0.000552784491411022
206,9,0.43,2.0,0.023,3.22965057662488,-0.0637389593667059,-0.1150621940284978,0.015836845023283388,0.010326035689999244
207,8,0.336,1.45,0.004,0.4012941763800696,-0.0007089743983721,-0.0017068488610559,0.0014235039428699627,0.0016985882045860328
208,9,0.53,1.8,0.023,4.784414906980752,-0.2024597152952131,-0.222778559184046,0.026644733968205794,0.015510177339336842
209,9,0.64,2.0,0.09,10.72627821378171,-0.6588139156277606,-0.4789794507430054,0.08272689429784741,0.07303542099655407
210,9,0.479,1.45,0.023,3.861650081879504,-0.11398686434361,-0.1587340968853304,0.006582929014933903,0.016384474391712044
211,8,0.96,1.3,0.023,6.662235956463408,-0.2061925304079578,-0.104665983837822,0.03838265348705503,0.03557281021395115
212,8,0.96,2.0,0.09,14.004365673165855,-0.5468045049595309,-0.3803596753858904,0.37710784642000417,0.1427583525156534
213,7,0.44,1.66,0.086,0.86094852151784,-0.0002358250231731,-0.0018927963365343,0.007204485228844952,0.03826435065386352
214,8,0.64,1.68,0.004,2.406015726784274,-0.0377576569056992,-0.0492698748317723,0.039087443211838345,0.0033369806873226764
215,10,0.6,1.96,0.088,3.2779711289592472,-0.0644991164331831,-0.185546697806619,0.06577421181976584,0.07243097411711591
216,10,0.4,1.96,0.098,3.020811070464382,-0.0762597236719443,-0.2831527537226903,0.012374958343043493,0.04529867055563616
217,10,0.6,2.01,0.004,10.007731083165645,-0.2031285430591484,-0.1606389897494765,0.07119671700747163,0.0032476308704777797
218,10,0.5,1.98,0.062,1.0940475902352678,-0.0344456795831159,-0.0447657347837149,0.031796622135829754,0.0384352699905219
219,7,0.4,1.5,0.024,0.7936186891049155,-0.0067927651164713,-0.0110919849652626,0.0030162690398049005,0.010517809172779027
220,10,0.4,1.3,0.007,2.8725201333424346,-0.077609540011869,-0.1040814824748456,0.0016831080507110701,0.004846488169172447
221,8,0.4,1.66,0.022,1.874023858939581,-0.031416076586411,-0.0163423491632783,0.005528306623175543,0.009995288672592176
222,7,0.7,1.87,0.024,1.328494739849828,0.0358586006124591,0.0118752656890059,0.07486504764084159,0.018681727048370907
223,7,0.7,1.73,0.025,1.40596546297451,-0.0279765431428227,-0.0224505355239771,0.05547349803869309,0.02039396872966074
224,10,0.5,1.37,0.017,1.26942361816144,-0.0113861082345091,-0.0966422721935846,0.006025165482661077,0.014638477028801273
225,8,0.5,1.93,0.025,3.208462482254192,-0.0094689232542059,-0.0429633518504646,0.023640621024828685,0.012870130489102348
226,7,0.6,1.41,0.031,0.533565015245542,-0.0020556841409063,-0.0254821133772288,0.010561536504523381,0.022969139721137018
227,7,0.4,1.71,0.017,1.1256896518422552,0.0146488340086519,0.0101918189141937,0.005447605038540979,0.006547452511658329
228,9,0.5,2.03,0.086,8.459944893714782,-0.4042411117467216,-0.3966974879523193,0.0309500361901578,0.04673131746196546
229,7,0.5,1.93,0.017,-0.3955340365290223,0.010958046723621,0.0049236689958699,0.020687031447581244,0.0076611910058196914
230,8,0.5,2.07,0.035,1.4296903236023129,-0.2955951498045365,-0.0367660638439422,0.029054723567179884,0.01662438469524374
231,10,0.7,1.35,0.102,11.857106650086138,-2.70374753867835,-0.6172902165904544,0.021406099513064766,0.12989341925490125
232,10,0.5,1.39,0.094,12.452767338777008,-2.1704967803839468,-0.1933373378075997,0.006980595443880017,0.07973704369093379
233,10,0.4,1.95,0.034,5.797759341087536,-0.0719025967858807,-0.1502006964213987,0.012098966210703674,0.015861027481624913
234,10,0.6,2.02,0.096,8.021671544747798,-2.0294091370055645,-0.508389822579935,0.07218680637481202,0.07684007537209697
235,8,0.4,1.31,0.077,3.430197778984095,-0.055667135055625,-0.0639683670162427,0.0015265722074265424,0.042601289240739394
236,8,0.6,1.95,0.029,8.610253772147125,-0.0576615782767701,-0.1828242144570113,0.0520434134262185,0.01942902489324282
237,10,0.5,2.0,0.02,3.5623127011916216,-0.0449895420436585,-0.1345133013823257,0.0327251586095184,0.01229023260380223
238,9,0.5,1.89,0.017,3.0314118106904475,-0.0235761109374248,-0.0646247449227583,0.024806211971001954,0.01005256641822922
239,10,0.4,1.63,0.015,3.1531034391041683,-0.0757724041751703,-0.2456422467260515,0.006353764812821536,0.008627001457613708
240,9,0.5,1.97,0.016,5.748430287825388,-0.2540560462642157,-0.4137175250248398,0.028260863811181935,0.009037418263510273
241,9,0.6,1.3,0.026,10.293925642980108,-0.1583468618115963,-0.1867502208512591,0.007491558206138464,0.025623939873131493
242,7,0.7,1.35,0.041,0.6264190783137706,-0.0130322014374471,0.0030009553219553,0.014276194042692742,0.037272488651146726
243,10,0.7,1.38,0.095,20.346252983166604,-0.104883250699419,-0.6701595339270026,0.024605516216857453,0.12035181297676281
244,7,0.4,1.83,0.017,1.0478007153940354,-0.0016850338508723,-0.0317937015551499,0.006965168172003803,0.006054463857982295
245,9,0.4,1.99,0.023,2.340949627468707,-0.0702945156465915,-0.1413225965704241,0.011594167356084702,0.009441567184648836
246,9,0.6,2.04,0.095,9.20452078206551,-0.0168548611551082,-0.1618893009420332,0.06712580130204523,0.06808217710964516
247,10,0.5,1.74,0.02,7.644756575759059,-0.065433926638815,-0.0947357154310575,0.02048083453354951,0.014255680767320119
248,10,0.4,1.99,0.011,6.864826349050676,-0.0661385060168242,-0.1191155624774471,0.012833552024292068,0.005000412278229861
249,10,0.6,1.87,0.079,6.447702152124282,-0.0940525075175983,-0.1910971384497645,0.05631815453801704,0.06782473101393406
250,8,0.5,1.73,0.025,1.2320637489643884,0.0093677193193237,-0.0178669468253724,0.016125939058305647,0.01442140770287652
251,10,0.5,2.01,0.029,1.6424497597396364,-0.0121405902365712,-0.0242124621157277,0.03320246157271388,0.017709674880306253
252,7,0.5,1.96,0.026,1.5553679435327543,0.0297558893776321,-0.3272687591318524,0.021696015042142233,0.011510761816831298
253,10,0.5,1.92,0.041,9.88388697984096,-1.7399904298872333,-0.4814304451586275,0.028893937438678238,0.02634100179544124
254,10,0.5,1.32,0.025,4.331748184152913,-0.1792756766502501,-0.2241789262500231,0.004601415861191595,0.021964974235973888
255,8,0.6,1.84,0.074,9.461770932791422,-0.065791938911826,-0.0445624760940654,0.04283360066561365,0.05188355542584117
256,7,0.6,1.37,0.018,2.392592312193764,0.0245658296940999,-0.0144889531266688,0.008690188171891527,0.013548516330205634
257,8,0.7,1.64,0.021,1.0095079714619557,-0.0127580832846913,-0.016488618555959,0.05025679893409227,0.020192347729443453
258,9,0.6,1.66,0.069,4.895407598554005,-0.5602545425283791,-0.2235827047369626,0.03212897872307367,0.05893493315653748
259,9,0.4,1.41,0.023,3.782273225692336,-0.1125318114121844,-0.2240142472049704,0.0027150686329180155,0.013594204405502982
260,9,0.5,1.97,0.031,4.8524760781999525,-0.315203293402555,-0.184832834769949,0.028255496801003702,0.017493734201880787
261,10,0.6,1.98,0.079,2.1141841120459404,-0.0336515199086643,-0.0500152964763114,0.06784992586891624,0.06450171462157857
262,9,0.4,1.96,0.007,1.9570325488360296,-0.0513708107401322,-0.0426149156045336,0.011092700223359168,0.00293302798011447
263,10,0.4,1.95,0.027,2.3251091463319677,-0.0450708408141818,-0.1852352300274494,0.01209577144961845,0.012598579801100981
264,10,0.5,1.83,0.018,2.995357949130761,-0.0877153644265385,-0.1588277565942494,0.024630323084846997,0.012194203660820644
265,10,0.4,1.86,0.014,6.900124691985859,-0.1697502634694344,-0.1110801859398441,0.010434044293786195,0.006938242047877291
266,10,0.4,1.96,0.019,2.906624662604222,-0.1241854300491626,-0.2666322352134375,0.012278713841021404,0.008809184394860297
267,8,0.4,1.31,0.021,-0.2578511115743473,0.0261059822914756,-0.0036476446406883,0.0014463243170467265,0.011644567248105933
268,10,0.6,1.34,0.078,8.150591556494188,-0.1696840190464788,-0.2149782232637095,0.010940403036351807,0.08345366234319519
269,7,0.5,1.83,0.017,0.096421185755982,0.0186408462995804,0.0199826390653363,0.017349838039670745,0.00811290952738166
270,8,0.4,1.33,0.011,-0.4014190402672242,0.0517386669043538,0.0357371876395026,0.0016206371636459218,0.006043229725794934
271,10,0.6,1.3,0.086,8.222874319216254,-0.0648569964482644,-0.0726959670815784,0.008837312067341018,0.09302771456600775
272,8,0.5,1.66,0.006,0.7235275444895994,0.017262566329044,-0.0243551945448449,0.013636710094893851,0.003602861439940295
273,9,0.6,1.63,0.02,1.47551727738644,-0.0002152098767693,-0.0542441971105346,0.029519603555335006,0.01742000198557314
274,10,0.4,2.03,0.016,2.648923269457113,-0.5347579520635952,-0.33835932861092,0.013572635747081887,0.007081057312222299
275,7,0.6,1.3,0.018,0.738098341440228,-0.001532531156873,0.0087907392634038,0.005825909930835754,0.013848829818359968
276,10,0.4,1.36,0.026,2.4259971310788684,-0.0709098772210529,-0.0484829275645158,0.0023733913772044832,0.017462179822855542
277,9,0.4,1.93,0.028,4.365216792768751,-0.1007208789789131,-0.2480225450445487,0.010593552369021764,0.011960566031507565
278,10,0.4,2.13,0.032,1.7864605765361867,-0.0592609457610657,-0.0263049188990893,0.015412532976742067,0.01324711857081374
279,7,0.5,1.48,0.028,1.1315259377864069,0.0160993143614032,0.0096568624664908,0.006846758870214468,0.016127804112744084
280,10,0.4,1.34,0.003,7.141154886132767,-0.1211036637642702,-0.1517211221152626,0.0021261540143749434,0.0020374379585284277
281,8,0.6,1.68,0.027,3.2207056870862045,-0.016334239477453,-0.0296937576727585,0.030033289695073788,0.02048066651260284
282,10,0.5,1.34,0.014,7.157885659294252,-1.6771894456113234,-0.445399936456651,0.005141405215428501,0.012212386746389374
283,9,0.6,1.73,0.031,1.9423491340741343,-0.361250773487091,-0.1683458742422482,0.03803235232314447,0.025782832907128326
284,8,0.4,1.64,0.024,1.9720102681275289,0.0007379359482818,0.0098404985329605,0.005254915759298595,0.011041361780916114
285,8,0.5,1.46,0.026,6.026394712875597,-0.1147668966030689,-0.2785886063624836,0.007245284656453005,0.017285304159673887
286,10,0.6,1.94,0.084,26.464244558171,-2.9404034054329924,-0.6821373322995984,0.06364464241790789,0.06980220784865535
287,8,0.4,1.68,0.03,2.842388787518476,-0.0182600903619443,-0.0248906197866994,0.005809302470424183,0.013453795287128738
288,7,0.4,2.0,0.028,-0.0548565336378121,0.0062823022332379,-0.0209102371096597,0.009174168112529562,0.008903881483106163
289,8,0.4,1.39,0.008,0.2563826996918474,0.0113722913052253,0.0069229705453964,0.002204747501918022,0.004262790270528274
290,10,0.6,2.13,0.095,8.236953094516661,-0.2589376326760713,-0.3342362814583471,0.08396775903903503,0.0724785420958174
291,9,0.5,2.07,0.027,2.4975215152355683,-0.0729509721002767,-0.1912466278828488,0.032600923686795576,0.014396072184309312
292,10,0.4,1.39,0.012,1.0258706935300823,-0.0378317628520114,-0.1406844444239121,0.002739020308249357,0.007939447836654078
293,10,0.4,1.97,0.031,2.145264976038978,-0.0306484216195,-0.0398597959799925,0.012467131116852836,0.014271718702763213
294,9,0.6,2.04,0.024,6.962717265563313,-0.3238624917970458,-0.161233198774903,0.0671103863251544,0.017329029505105707
295,10,0.6,1.33,0.077,6.890301534102788,-0.0696444463190323,-0.2570523890079595,0.010352356424686467,0.08265243574033955
296,10,0.6,1.94,0.03,9.117894090275543,-2.249518144816762,-0.177797672856616,0.06358735029530763,0.025079904628989808
297,10,0.5,1.42,0.077,9.464627764224849,-0.387803571680734,-0.4700553256515328,0.007825843335377808,0.06452380280482835
298,10,0.6,1.98,0.092,8.692246516200003,-0.4495681043301052,-0.1949129358568689,0.06791249890615765,0.07500678057937989
299,10,0.5,1.4,0.019,8.887168181401101,-2.499531537102429,-0.5247138295722935,0.006963907582018348,0.016142966246052888
