,N,xm,nr,ni,taus_out,taua_out,qs_tm,qs_pm,m0,p1,p2,p3,Rf,xm_m0,N_m0,N_xm
116,256,0.58,2.0,0.023,0.0489043886156659,0.0142696193016733,4.380136,4.314376704193667,0.5001322305708222,1.6802924396664967,-0.015012613046789948,-0.022747400682184015,1.0802382028466695,0.29007669373107686,6.401692551306525,148.48
117,256,0.64,1.3,0.001,0.0085411231012662,0.0009515947544882,0.6171081818181818,0.6293039735109544,0.1869929306910146,1.7624255939191042,-0.032076352779805056,-0.03672073559151694,1.6728591874378875,0.11967547564224935,2.3935095128449873,163.84
118,256,0.64,1.3,0.004,0.0085373563823576,0.003804245260073,0.6142945454545455,0.6237671132120104,0.18700884161077186,1.8629436583289318,-0.032417321560856346,-0.03780255148556242,1.6826423549040153,0.11968565863089399,2.39371317261788,163.84
119,256,0.64,1.3,0.023,0.0085541330071639,0.021797913656732,0.6044592,0.5954409078380392,0.18755224681131422,1.7389201126287166,-0.019180072676970666,-0.017325441662744016,1.3560024070065395,0.1200334379592411,2.400668759184822,163.84
120,256,0.64,1.3,0.045,0.0086605669000164,0.0424797817619047,0.5922308000000001,0.5768642855487792,0.18912870484013802,2.4093946248408042,-0.021621850094007168,-0.024191120967304552,0.9357028894569605,0.12104237109768834,2.420847421953767,163.84
121,256,0.64,1.3,0.09,0.009165218906483,0.0843030988343117,0.5869508,0.5789971385137463,0.1954102188797921,3.7417009565103054,-0.026618247110758136,-0.03785023960034219,0.30342494581220536,0.12506254008306694,2.501250801661339,163.84
122,256,0.64,1.3,0.3,0.0165159095404776,0.2724614817931407,0.7956868,0.9895445705010538,0.26715485516028414,9.391510872448116,-0.0475167085054205,-0.09669278714648771,-1.3125886015473125,0.17097910730258187,3.419582146051637,163.84
123,256,0.64,1.45,0.004,0.0184996211592759,0.003638859978652,1.3714160000000002,1.4319923408741544,0.2687495226562772,1.4183171543660855,-0.018483811277963197,-0.015586864867209818,1.6339664657859563,0.17199969450001742,3.4399938900003484,163.84
124,256,0.64,1.45,0.023,0.0184807766393524,0.0208543015185033,1.335624,1.3727830774367709,0.26910035208315425,1.9786039112467586,-0.020732257267239526,-0.021252113411845307,1.2760359170932933,0.1722242253332187,3.4444845066643746,163.84
125,256,0.64,1.45,0.045,0.0185446351708195,0.040648132122388,1.29604,1.3186158316762573,0.27012111320634336,2.6728190818122184,-0.023089026513234467,-0.02832621225726967,0.8842352156968442,0.17287751245205976,3.457550249041195,163.84
126,256,0.64,1.45,0.09,0.0189577551976526,0.0806857649840878,1.4937559999999999,1.2497286690962428,0.2742314361560399,3.2587962701589697,-0.026304324891055927,-0.03562390480331525,0.3072198701837813,0.17550811913986553,3.510162382797311,163.84
127,256,0.64,1.45,0.3,0.0257710678408889,0.2603988177132291,1.8261759999999998,1.399374374437297,0.3251395768100536,9.953770565089215,-0.05554165028102964,-0.11562978170400227,-0.90360679856042,0.2080893291584343,4.161786583168687,163.84
128,256,0.64,1.68,0.001,0.0391063705230128,0.0008346325274735,2.9403772727272726,3.0130648921150547,0.3779035403546397,2.294649328950592,-0.03721997367810792,-0.04815150010357428,1.61319924438571,0.2418582658269694,4.837165316539388,163.84
129,256,0.64,1.68,0.004,0.0390874331092324,0.0033369810004475,2.9239954545454547,2.996285279925954,0.37790986393688075,2.406015726784274,-0.03775765690569924,-0.049269874831772344,1.56363675785278,0.2418623129196037,4.837246258392074,163.84
130,256,0.64,1.68,0.023,0.0390054068151826,0.0191313371893024,2.876156,2.8964055091128804,0.37812607192253905,2.264411990889185,-0.024074144330531774,-0.028666378541276835,1.1782372167817674,0.242000686030425,4.8400137206085,163.84
131,256,0.64,1.68,0.045,0.0389917164159249,0.0373038623191125,2.78132,2.7945752179554058,0.37875592512055456,2.9761971870901958,-0.026771488574533445,-0.035732368194908416,0.8263142863622467,0.24240379207715493,4.848075841543099,163.84
132,256,0.64,1.68,0.09,0.0392318630829113,0.0740914993700861,2.6216307692307694,2.6266925551269864,0.38130381484453874,4.3992348348079044,-0.03016635481972957,-0.049042179097938815,0.3313011500913913,0.2440344415005048,4.880688830010096,163.84
133,256,0.64,1.68,0.3,0.0449645661159236,0.23908466019189,2.279496,2.3471961663667247,0.41423756692216,9.958209789431198,-0.05212407638365457,-0.10681398663775798,-0.4955603024977829,0.2651120428301824,5.302240856603649,163.84
134,256,0.64,1.71,0.045,0.0420118572242574,0.0368546387411561,3.0022083333333334,3.0061266937312663,0.3915593833365561,3.03741590828678,-0.028331662051416906,-0.03661095231994834,0.8203925604562989,0.2505980053353959,5.011960106707918,163.84
135,256,0.64,1.8,0.023,0.0514839728724722,0.018212634884034,3.78626,3.779011313777756,0.4276617582653992,2.3508040858754007,-0.02639078066929293,-0.03273688422208218,1.1369663805711991,0.2737035252898555,5.47407050579711,163.84
136,256,0.64,1.8,0.045,0.0514297689447178,0.0355202846853631,3.682768,3.656561626277138,0.4281727743682808,3.0168944481938844,-0.028638920202906704,-0.039523518762669,0.8046133102896845,0.2740305755956997,5.480611511913994,163.84
137,256,0.64,1.8,0.09,0.0515763240271038,0.0705756851918283,3.464592,3.4446556561151387,0.4302418599325589,4.408151309288529,-0.03359032165323239,-0.053288555442529646,0.3500786505031285,0.27535479035683774,5.507095807136754,163.84
138,256,0.64,1.8,0.3,0.0566838389946424,0.2278730241223087,2.9017961538461536,2.955212063752484,0.45724100675101287,10.014161247835622,-0.05306729840697466,-0.11071313847740265,-0.3398558907790514,0.2926342443206482,5.852684886412965,163.84
139,256,0.64,2.0,0.001,0.0740333256712888,0.0007315637280646,5.555791666666667,5.46374185028587,0.5000002499999305,2.0298331491935935,0.010256271959671041,-0.019135374267617803,1.5619078409336673,0.32000015999995557,6.400003199999111,163.84
140,256,0.64,2.0,0.004,0.07400258356106,0.0029251612753766,5.529678947368422,5.440417441186279,0.5000039999822224,2.0103702246981965,0.0017079588623443928,-0.02116742471938954,1.476005477095213,0.32000255998862237,6.400051199772448,163.84
141,256,0.64,2.0,0.023,0.0738412246556984,0.0167795438594971,5.390345,5.299740395511079,0.5001322305708222,2.3462632347235393,0.0024036191888646974,-0.01997304317124605,1.0802382028466695,0.32008462756532624,6.401692551306525,163.84
142,256,0.64,2.0,0.045,0.0737258437459103,0.0327373421265865,5.21774,5.149131251758977,0.5005059654711365,2.931501502195477,-0.032137700135220104,-0.045305605547086736,0.7789499202551837,0.32032381790152736,6.406476358030547,163.84
143,256,0.64,2.0,0.09,0.0737260751638069,0.0650890599008815,4.956656521739131,4.87581477225987,0.5020204588443438,3.934955950047554,0.004140351228301649,-0.024934006050050934,0.3869454715970855,0.32129309366038,6.425861873207601,163.84
144,256,0.64,2.0,0.3,0.0777867235386388,0.2104753772775839,4.013444,4.074514503961685,0.5219571898871916,9.915112155065856,-0.05685962601670386,-0.11446934170481467,-0.13335044115535583,0.33405260152780264,6.681052030556053,163.84
145,256,0.64,2.3,0.023,0.1088415124828818,0.015063234526242,7.700053846153846,7.578599959849171,0.588564480116029,1.446689926023481,-0.03239475092497754,-0.043119725902065385,1.0177298931661458,0.3766812672742586,7.533625345485172,163.84
146,256,0.64,2.3,0.045,0.1086562834269544,0.0294033744964588,7.461732,7.396351170480914,0.5888107362663959,2.189360520071346,-0.03691634153685752,-0.05053118185666151,0.7593680558708997,0.37683887121049336,7.536777424209868,163.84
147,256,0.64,2.3,0.09,0.1084780265090046,0.0585136872132873,7.038284,7.052352867931829,0.5898092267792664,3.652721120146475,-0.04158553708099119,-0.06429456052439302,0.4477574041898391,0.3774779051387305,7.54955810277461,163.84
148,256,0.65,1.74,0.075,0.0481075364934901,0.0617939212349446,3.20535,3.1911179398118588,0.40541873654867205,3.85377400324328,0.03635648415542285,0.017269590008493384,0.47585769522134486,0.26352217875663686,5.189359827823003,166.4
149,256,0.7,1.86,0.09,0.0836932273349564,0.0793729406583355,4.62704,4.616936266300779,0.4530135140855182,5.905419809878767,-0.06338835730623665,-0.08697396362066974,0.36055510970601945,0.3171094598598627,5.798572980294633,179.2
150,256,0.73,1.3,0.023,0.0141250556027605,0.0254950437392206,0.8260368,0.8185540105709233,0.18755224681131422,2.735319367833328,-0.04125752850183956,-0.03167959172924654,1.3560024070065395,0.13691314017225936,2.400668759184822,186.88
151,256,0.73,1.45,0.023,0.0308721260851029,0.0247426080679842,1.8172640000000002,1.8723532117509023,0.26910035208315425,3.117325622308697,-0.0463998029930173,-0.04035686361105945,1.2760359170932933,0.1964432570207026,3.4444845066643746,186.88
152,256,0.73,1.68,0.023,0.0662369943666844,0.0232378597404031,3.8383960000000004,3.855128868667041,0.37812607192253905,3.491223511552275,-0.056856575975253926,-0.0557952557295428,1.1782372167817674,0.2760320325034535,4.8400137206085,186.88
153,256,0.73,1.8,0.023,0.0881292372254481,0.0224233419901772,5.006956,4.976336107372833,0.4276617582653992,3.4446157369170285,-0.06248441105076111,-0.06310642098446134,1.1369663805711991,0.3121930835337414,5.47407050579711,186.88
154,256,0.73,2.0,0.023,0.1280208270892018,0.0211988710301849,6.879252,6.876046713177903,0.5001322305708222,3.03434010331483,-0.07213006194899763,-0.07306295446330814,1.0802382028466695,0.3650965283167002,6.401692551306525,186.88
155,256,0.76,1.66,0.082,0.0734979268723074,0.0872124562670429,3.560668,3.5825050313445144,0.37209587229790664,7.290093227499383,-0.09390464931111742,-0.10946341207437878,0.40340030473964483,0.28279286294640904,4.7628271654132055,194.56
156,256,0.78,1.84,0.05,0.1247924680199156,0.0535575945341204,5.7668479999999995,5.783520509363412,0.4437587516881427,5.920778941983018,-0.11337268087252367,-0.11358351445072218,0.7376731133432122,0.3461318263167513,5.6801120216082275,199.68
157,256,0.811,1.44,0.08,0.0446182502736552,0.0972731910507541,1.993332,1.9994106327749077,0.2680074597047351,8.215883572278038,-0.119262450871013,-0.1206354822379019,0.4180928808533937,0.21735404982054018,3.4304954842206095,207.616
158,256,0.82,1.54,0.03,0.0681744637490816,0.0370889803380714,3.2495555555555553,3.2848546545513635,0.31425262587875874,4.681030749245075,0.09804963254799648,0.009106237529393754,1.1040286617099908,0.25768715322058217,4.022433611248112,209.92
159,256,0.82,1.54,0.055,0.068020691422708,0.0674213729495503,3.0714625000000004,3.1044264528654613,0.31543090426412945,7.124019774747215,-0.09050505477828666,-0.09833387225985794,0.7172736279735988,0.25865334149658614,4.0375155745808575,209.92
160,256,0.832,1.3,0.023,0.0229878657699228,0.0298714508161823,1.11906,1.1199446718140518,0.18755224681131422,4.29944252758615,-0.08953882649076184,-0.05760656186432131,1.3560024070065395,0.1560434693470134,2.400668759184822,212.992
161,256,0.832,1.45,0.023,0.0508720775732373,0.0294678003880089,2.435388,2.5010880054425897,0.26910035208315425,4.91247803196788,-0.10377952824749367,-0.07615824389249588,1.2760359170932933,0.22389149293318433,3.4444845066643746,212.992
162,256,0.832,1.68,0.023,0.1110763225471941,0.0284674913051641,4.972455999999999,4.9897397954764875,0.37812607192253905,5.369441984411892,-0.13505323711611475,-0.10618660976790854,1.1782372167817674,0.3146008918395525,4.8400137206085,212.992
163,256,0.832,1.71,0.045,0.1195623304733383,0.0550300711426774,5.055545833333333,5.085250703843375,0.3915593833365561,7.1583364396743745,-0.1637692195759497,-0.13540204946690526,0.8203925604562989,0.32577740693601465,5.011960106707918,212.992
164,256,0.832,1.8,0.023,0.1490700559558497,0.0279492703685609,6.334328,6.34270318978981,0.4276617582653992,5.132801487953425,-0.14922515835964079,-0.11891818291290047,1.1369663805711991,0.3558145828768121,5.47407050579711,212.992
165,256,0.832,2.0,0.023,0.2196739558178294,0.027377972378402,8.393076,8.543784436566924,0.5001322305708222,3.8439569625891368,-0.16932601245528633,-0.13084836669183655,1.0802382028466695,0.4161100158349241,6.401692551306525,212.992
166,256,0.96,1.3,0.004,0.0386435976645309,0.0062525656768228,1.622328,1.704836539360802,0.18700884161077186,4.602412315063293,-0.1733338257569472,-0.06765762127807352,1.6826423549040153,0.17952848794634096,2.39371317261788,245.76
167,256,0.96,1.3,0.006,0.038600989726855,0.0093683194550133,1.614456,1.687049225097853,0.1870300542313356,4.786552395668948,-0.17467498833381495,-0.07114300248629554,1.667566364736148,0.17954885206208215,2.393984694161096,245.76
168,256,0.96,1.3,0.023,0.0383826417485829,0.0355728117591158,1.542484,1.5516250473345374,0.18755224681131422,6.662235956463408,-0.20619253040795782,-0.10466598383782204,1.3560024070065395,0.18005015693886164,2.400668759184822,245.76
169,256,0.96,1.3,0.045,0.0384719634264117,0.0687602199915553,1.467432,1.41579867554155,0.18912870484013802,9.093114777537863,-0.24482484150250972,-0.1486516492730851,0.9357028894569605,0.1815635566465325,2.420847421953767,245.76
170,256,0.96,1.3,0.09,0.0398954609288806,0.1342199807590714,1.37832,1.2528285277958489,0.1954102188797921,13.649552076970837,-0.3162952063191632,-0.23204499145277294,0.30342494581220536,0.1875938101246004,2.501250801661339,245.76
171,256,0.96,1.3,0.3,0.0656070496689267,0.4024345606667724,1.54052,1.5567064070268073,0.26715485516028414,30.57552669898505,-0.5951782060959112,-0.5480859128087617,-1.3125886015473125,0.2564686609538728,3.419582146051637,245.76
172,256,0.96,1.68,0.004,0.1931068601046832,0.0063049482805805,6.645776,6.615253123351802,0.37790986393688075,5.955581370004161,-0.3063056691211475,-0.16345574631748197,1.56363675785278,0.3627934693794055,4.837246258392074,245.76
173,256,0.96,1.68,0.023,0.1911065975919586,0.0359106090949468,6.333475999999999,6.286425819069987,0.37812607192253905,8.327186075300396,-0.34059343457301433,-0.20428528727005438,1.1782372167817674,0.36300102904563747,4.8400137206085,245.76
174,256,0.96,1.68,0.045,0.1892206629836159,0.0694915139781147,5.974186956521739,5.945847998858219,0.37875592512055456,10.946264816231412,-0.28121191557732095,-0.21848182701980176,0.8263142863622467,0.36360568811573235,4.848075841543099,245.76
175,256,0.96,1.68,0.09,0.1867317254718346,0.1358927431361088,5.3696839999999995,5.364099557654088,0.38130381484453874,16.533073800969515,-0.4569521535407335,-0.3453404709537873,0.3313011500913913,0.3660516622507572,4.880688830010096,245.76
176,256,0.96,1.68,0.3,0.1960926255281581,0.4076999207809424,3.9655400000000003,3.9443878066244524,0.41423756692216,34.41572982416548,-0.7255672301380902,-0.6614281033711911,-0.4955603024977829,0.3976680642452736,5.302240856603649,245.76
177,256,0.96,1.71,0.006,0.2091968880246091,0.0094583013774743,7.036595999999999,6.9657911297062345,0.39076598341499164,5.8833252727774035,-0.31697137329718905,-0.17081127467774126,1.5135808862673932,0.37513534407839194,5.001804587711893,245.76
178,256,0.96,1.71,0.023,0.2072763686787348,0.0359535425732396,6.715707999999999,6.6621595542131935,0.39096277768520404,8.198246265029944,-0.350287005406764,-0.2097793698487754,1.1673540093030217,0.3753242665777959,5.004323554370612,245.76
179,256,0.96,1.71,0.045,0.2052007271563082,0.0695827398649258,6.3373625,6.306981929847354,0.3915593833365561,10.774677708917947,-0.1445014627279606,-0.21816785858369195,0.8203925604562989,0.37589700800309384,5.011960106707918,245.76
180,256,0.96,1.71,0.09,0.2023272911040796,0.1360972180719775,5.696523999999999,5.694493197250038,0.39397345624574553,16.532526083572208,-0.4687179545959632,-0.3519304930885537,0.3356797905161276,0.3782145179959157,5.0428602399455436,245.76
181,256,0.96,2.0,0.004,0.3917017318576829,0.0066031475445408,10.227748,10.261195814995187,0.5000039999822224,1.2895358672744541,-0.37480089243744186,-0.16907378250214355,1.476005477095213,0.48000383998293356,6.400051199772448,245.76
182,256,0.96,2.0,0.006,0.3912855983498829,0.0098958883319809,10.19866,10.212654408322535,0.5000089999100013,2.159769534814207,-0.4002703531157582,-0.20088891201875478,1.4244092274093514,0.4800086399136012,6.400115198848017,245.76
183,256,0.96,2.0,0.023,0.3879008618811993,0.0376449969431558,9.7844,9.81418176092732,0.5001322305708222,4.074256366303451,-0.4124373484971953,-0.2162823957305812,1.0802382028466695,0.48012694134798933,6.401692551306525,245.76
184,256,0.96,2.0,0.045,0.3839174469931668,0.0729138555670553,9.2614,9.331871138754884,0.5005059654711365,7.62775943282118,-0.4621551509673877,-0.2745479881843028,0.7789499202551837,0.48048572685229096,6.406476358030547,245.76
185,256,0.96,2.0,0.09,0.3771078610789991,0.1427583580499154,8.378708,8.44875313477726,0.5020204588443438,14.004365673165857,-0.5468045049595309,-0.3803596753858904,0.3869454715970855,0.48193964049057,6.425861873207601,245.76
186,256,0.96,2.0,0.3,0.3662015214291316,0.4266124356354694,6.016472,5.680186209540638,0.5219571898871916,33.98653312121643,-0.8199919401528732,-0.7166849443008517,-0.13335044115535583,0.5010789022917039,6.681052030556053,245.76
187,512,0.336,1.3,0.004,0.0007621275944284,0.002074385795109,0.17215360000000002,0.1670180906739829,0.18700884161077186,1.840474863426923,-0.01576117407540667,-0.04847502984349466,1.6826423549040153,0.06283497078121934,4.78742634523576,172.032
188,512,0.336,1.3,0.023,0.0007661487760786,0.0119217071736227,0.17088319999999999,0.1778629517094038,0.18755224681131422,1.9913317557861778,-0.01619183109766345,-0.04951077733202206,1.3560024070065395,0.06301755492860157,4.801337518369644,172.032
189,512,0.336,1.3,0.09,0.0008302484643528,0.0465864839413803,0.1769096,0.2285723639334074,0.1954102188797921,2.543806080054045,-0.016768577082232533,-0.05347139244417817,0.30342494581220536,0.06565783354361014,5.002501603322678,172.032
190,512,0.336,1.66,0.002,0.0030678054010648,0.0008317058450398,0.7639083999999999,0.7456367926999801,0.3691665241415702,1.836892280395765,-0.01576331482176027,-0.04849637618471566,1.6035162386856787,0.1240399521115676,9.450663018024198,172.032
191,512,0.336,1.68,0.004,0.0032197499980892,0.0016408211749894,0.8019599999999999,0.793583372024445,0.37790986393688075,2.015751432886212,-0.015435367127070831,-0.04797028765460492,1.56363675785278,0.12697771428279195,9.674492516784149,172.032
192,512,0.336,2.0,0.023,0.0057638244264627,0.007526125565109,1.5532920000000001,1.6791059398871608,0.5001322305708222,1.9645311047100162,-0.016143487202158316,-0.04969602456382225,1.0802382028466695,0.1680444294717963,12.80338510261305,172.032
193,512,0.336,2.0,0.09,0.0058014804122757,0.029397352059575,1.506308,1.5892923732712914,0.5020204588443438,2.418522932870383,-0.01677455176640713,-0.05286454748226327,0.3869454715970855,0.16867887417169952,12.851723746415201,172.032
194,512,0.43,1.45,0.023,0.0042824003443928,0.0144444361771395,0.6848512,0.687928010707015,0.26910035208315425,3.0918739192314675,-0.06173014229953991,-0.11086387168782182,1.2760359170932933,0.11571315139575633,6.888969013328749,220.16
195,512,0.43,1.68,0.023,0.0087280384857706,0.012642654476535,1.4785840000000001,1.5336496985019297,0.37812607192253905,3.2017404978797206,-0.06254828265961687,-0.11267504623470624,1.1782372167817674,0.1625942109266918,9.680027441217,220.16
196,512,0.43,1.8,0.023,0.011329670521083,0.0117315573398939,1.9778115384615385,2.058123118092972,0.4276617582653992,3.1424583615599873,-0.061430568648193434,-0.110925857843917,1.1369663805711991,0.18389455605412167,10.94814101159422,220.16
197,512,0.43,2.0,0.023,0.0158368412976693,0.0103260363440844,2.8880399999999997,2.99242892289026,0.5001322305708222,3.22965057662488,-0.06373895936670598,-0.11506219402849786,1.0802382028466695,0.21505685914545355,12.80338510261305,220.16
198,512,0.44,1.98,0.02,0.0169105820472188,0.0093832468840831,2.962864,3.059813381517225,0.4933804917959573,3.3571661517208415,-0.07240218011451993,-0.12411847763266722,1.1369854567475635,0.2170874163902212,12.630540589976507,225.28
199,512,0.46,1.6,0.09,0.0094563385529658,0.0561351051760077,1.321796,1.3401595121081213,0.34606369978297463,5.018082003034202,-0.09745292799577876,-0.15613258760787904,0.3208584028679246,0.15918930190016833,8.85923071444415,235.52
200,512,0.46,1.9,0.07,0.0179562669939082,0.0365679616313569,2.7394119999999997,2.7977026432074097,0.4666645122076407,4.660307801687363,-0.09709277627272117,-0.15455884814563667,0.5301350826814011,0.21466567561551475,11.946611512515602,235.52
201,512,0.479,1.45,0.023,0.0065829318356428,0.0163844735177175,0.8948659999999999,0.9193284740489444,0.26910035208315425,3.861650081879504,-0.11398686434361005,-0.15873409688533044,1.2760359170932933,0.12889906864783088,6.888969013328749,245.248
202,512,0.479,1.68,0.023,0.0135155676442239,0.0144813393574859,1.932356,1.9959437520363872,0.37812607192253905,4.056674900398377,-0.11605314922124288,-0.16286741625624301,1.1782372167817674,0.1811223884508962,9.680027441217,245.248
203,512,0.479,1.8,0.023,0.0176050744948474,0.0135076530897059,2.5778160000000003,2.6474393318672473,0.4276617582653992,4.112836159879749,-0.11705423877783183,-0.16504030662212246,1.1369663805711991,0.2048499822091262,10.94814101159422,245.248
204,512,0.479,2.0,0.023,0.0247383806206184,0.0119970282949034,3.75314,3.7973351162142777,0.5001322305708222,4.104021848964175,-0.11939652722697908,-0.16812146401402864,1.0802382028466695,0.23956333844342384,12.80338510261305,245.248
205,512,0.48,1.5,0.015,0.0080135210980858,0.010451415220032,1.104744,1.147142330048588,0.2942543499118154,3.589229302379718,-0.11247824687282293,-0.1553046214641283,1.4140338101693632,0.1412420879576714,7.532911357742475,245.76
206,512,0.48,1.7,0.09,0.0144685528922968,0.0559228878040457,1.9163714285714286,1.9592220360163548,0.3897829426228821,5.992076274396996,-0.1281470914717362,-0.1885459045529417,0.33419458694952897,0.1870958124589834,9.978443331145783,245.76
207,512,0.504,1.66,0.002,0.0158068844346738,0.001361927884513,2.1137,2.206458752048814,0.3691665241415702,3.7465236105507382,-0.14698388423305814,-0.1780571736215469,1.6035162386856787,0.18605992816735137,9.450663018024198,258.048
208,512,0.53,1.45,0.023,0.0098424982088849,0.0184978784312643,1.139432,1.1882906262909658,0.26910035208315425,4.408545269965822,-0.19448504750503037,-0.21082744452104926,1.2760359170932933,0.14262318660407175,6.888969013328749,271.36
209,512,0.53,1.68,0.023,0.0203753350837082,0.0165301148699183,2.4546639999999997,2.5278497845155403,0.37812607192253905,4.707911566711161,-0.19939456547534484,-0.21884111322585686,1.1782372167817674,0.2004068181189457,9.680027441217,271.36
210,512,0.53,1.8,0.023,0.0266447251053707,0.0155101754548524,3.26464,3.3250545299908207,0.4276617582653992,4.784414906980752,-0.20245971529521312,-0.222778559184046,1.1369663805711991,0.2266607318806616,10.94814101159422,271.36
211,512,0.53,2.0,0.023,0.0376662804759238,0.0139198008953527,4.717924,4.723755463336032,0.5001322305708222,4.7391647401451475,-0.20706617133346017,-0.22845443866741796,1.0802382028466695,0.2650700822025358,12.80338510261305,271.36
212,512,0.54,1.64,0.03,0.0198275116167592,0.022545259121361,2.280116,2.3494995830276437,0.3606952986005373,5.142028038972181,-0.22234379700499884,-0.23515082796804906,1.0677718692951759,0.19477546124429015,9.233799644173756,276.48
213,512,0.54,1.74,0.045,0.0253420397536236,0.0320851891542135,2.90082,2.956603387861968,0.40406000217568977,5.773524161426404,-0.2301897297681723,-0.24671854695596865,0.814809454479477,0.21819240117487249,10.34393605569766,276.48
214,512,0.56,1.9,0.062,0.0403295964950283,0.0428051355412535,4.290628,4.315373042702399,0.4663580336270292,6.958690261275574,-0.2951954401457728,-0.293376173340323,0.6051740885705389,0.2611604988311364,11.93876566085195,286.72
215,512,0.56,1.92,0.086,0.0418177899226528,0.0586435030607626,4.32666,4.353178684345503,0.47450736494842527,7.883366126688206,-0.3032968572157865,-0.308653228180869,0.4009758226534303,0.2657241243711182,12.147388542679687,286.72
216,512,0.58,1.45,0.023,0.0140681702444608,0.0206671617893575,1.4132239999999998,1.4816063912982154,0.26910035208315425,5.115969492916039,-0.31428176430548527,-0.2709241358233598,1.2760359170932933,0.15607820420822946,6.888969013328749,296.96
217,512,0.58,1.68,0.023,0.0293743311203488,0.0186829358090849,3.023252,3.1007000744493265,0.37812607192253905,5.537133071406153,-0.324114938334774,-0.28463023295738815,1.1782372167817674,0.21931312171507264,9.680027441217,296.96
218,512,0.58,1.8,0.023,0.0385709825278863,0.0176408685890506,4.002351999999999,4.052282075632266,0.4276617582653992,5.613726139567081,-0.3314363257442242,-0.2907239968864303,1.1369663805711991,0.24804381979393153,10.94814101159422,296.96
219,512,0.58,2.0,0.023,0.0548734676833328,0.0160113134172379,5.725208,5.713056979685034,0.5001322305708222,5.455367373042137,-0.34041326638713,-0.29903002134386775,1.0802382028466695,0.29007669373107686,12.80338510261305,296.96
220,512,0.6,1.92,0.05,0.0555038161388335,0.0380200568846344,5.21168,5.228194543764412,0.47313024575822044,7.500279137759436,-0.4297802001061479,-0.3560234354132707,0.7298837838868245,0.28387814745493223,12.112134291410444,307.2
221,512,0.62,1.82,0.045,0.0527888646249823,0.037661163770548,4.699372,4.7088500893830805,0.4359528618963915,7.791758741622681,-0.5035068937574736,-0.38213729551003506,0.8014898154204966,0.2702907743757627,11.160393264547622,317.44
222,512,0.62,1.9,0.03,0.0614325639670692,0.0242903791557822,5.7302,5.550668225177392,0.4655025065130691,-0.06251138667446843,0.34843364225235474,0.22364984441374017,0.9936648812097851,0.28861155403810285,11.91686416673457,317.44
223,512,0.62,1.92,0.05,0.0635803241487853,0.0400341138719574,5.555716666666666,5.5892871614302715,0.47313024575822044,8.242204116629408,-0.28447696523388744,-0.3201632669059917,0.7298837838868245,0.29334075237009666,12.112134291410444,317.44
224,512,0.64,1.3,0.023,0.0095984597594285,0.0244591002850222,0.8119071999999999,0.8460789677925805,0.18755224681131422,6.033702955718791,-0.5306691533072974,-0.3468396111883037,1.3560024070065395,0.1200334379592411,4.801337518369644,327.68
225,512,0.64,1.3,0.045,0.0097178875771546,0.047665903194336,0.7928664000000001,0.8108744087444375,0.18912870484013802,7.427990807425422,-0.5517019816395928,-0.3732458079199292,0.9357028894569605,0.12104237109768834,4.841694843907534,327.68
226,512,0.64,1.3,0.09,0.010284149753874,0.0945951975587237,0.780475,0.7918849914708881,0.1954102188797921,10.388531306264218,-0.5554655501658936,-0.41752251219864256,0.30342494581220536,0.12506254008306694,5.002501603322678,327.68
227,512,0.64,1.71,0.023,0.0471677731719711,0.0212073169879132,4.045525,4.105011669992641,0.39096277768520404,8.007671039097104,-0.30378184437676525,-0.3221300284432125,1.1673540093030217,0.2502161777185306,10.008647108741224,327.68
228,512,0.64,1.71,0.045,0.0471408523398198,0.0413540175969916,3.9451080000000003,3.954892242944485,0.3915593833365561,8.374906668669055,-0.5901235862351034,-0.4106114452226544,0.8203925604562989,0.2505980053353959,10.023920213415836,327.68
229,512,0.64,1.71,0.09,0.0473838942207656,0.08214330885807,3.700872,3.7012025238927695,0.39397345624574553,11.134196203156122,-0.6308859822039228,-0.4610765996383713,0.3356797905161276,0.2521430119972771,10.085720479891087,327.68
230,512,0.64,2.0,0.023,0.082856091067449,0.0188280654955992,6.982466666666666,6.950138019166741,0.5001322305708222,6.186139564225829,-0.5542253738627679,-0.3805143163512577,1.0802382028466695,0.32008462756532624,12.80338510261305,327.68
231,512,0.64,2.0,0.045,0.0827266239410109,0.0367340630277231,6.736725,6.740179917181199,0.5005059654711365,8.036630088626026,-0.6197226083363665,-0.43898652286078804,0.7789499202551837,0.32032381790152736,12.812952716061094,327.68
232,512,0.64,2.0,0.09,0.0827268836114377,0.0730354229603897,6.359932,6.358894001724676,0.5020204588443438,10.72627821378171,-0.6588139156277606,-0.4789794507430054,0.3869454715970855,0.32129309366038,12.851723746415201,327.68
233,512,0.68,1.76,0.075,0.0677741033607035,0.0736099325690945,4.767832,4.752028119759751,0.4135406970224522,12.02658830051951,-0.8829160554202931,-0.5398257413146,0.4768360836806014,0.2812076739752675,10.586641843774778,348.16
234,512,0.73,1.45,0.023,0.0346418139365016,0.0277638418109627,2.409396,2.4751997051560375,0.26910035208315425,8.935626055555078,-1.1128367548736748,-0.5022482261484679,1.2760359170932933,0.1964432570207026,6.888969013328749,373.76
235,512,0.73,1.68,0.023,0.0743249631800063,0.02607535390308,5.0136449999999995,4.992033731004494,0.37812607192253905,9.031523661002469,-1.1133965331233528,-0.5157538746235925,1.1782372167817674,0.2760320325034535,9.680027441217,373.76
