                             

Qa_tm102463981300226;0.39478136363636368

Qa_tm1024639813009;1.4271272727272726

Qa_tm1024639817100226;0.39838

Qa_tm10246398171045;0.7775925

Qa_tm102463982000226;-2.1525454545454503E+14

Qa_tm10246398200045;0.77057999999999993

Qa_tm12801681660002;0.0038435608695652178

Qa_tm12802351660002;0.0055930400000000014

Qa_tm1280321710045;0.1615916

Qa_tm12803361660002;0.008604912

Qa_tm12804371660002;0.01193736

Qa_tm12804481710045;0.24537319999999999

Qa_tm12805041660002;0.014468708333333335

Qa_tm1280731710069;0.6945516

Qa_tm12808321710045;0.56272375000000008

Qa_tm1280961710045;0.68296571428571429

Qa_tm1283360130001;0.0043263909090909079

Qa_tm128336013000438;0.018941863636363635

Qa_tm12833601300226;0.097036040000000018

Qa_tm128336013009;0.37603680000000006

Qa_tm12833601680001;0.0038797272727272734

Qa_tm1283360168000438;0.017018045454545452

Qa_tm1283360200001;0.0034808818181818178

Qa_tm128336020000438;0.015288090909090907

Qa_tm12833602000226;0.078498959999999979

Qa_tm128336020009;0.30537600000000004

Qa_tm1286398130001;0.0090049839999999989

Qa_tm128639813000438;0.039351352941176476

Qa_tm12863981300226;0.1988004

Qa_tm128639813009;0.73445720000000025

Qa_tm12863981680001;0.009127092

Qa_tm1286398168000438;0.03981312

Qa_tm12863981710045;0.3948152

Qa_tm1286398200001;-1.5556363636363635E+27

Qa_tm128639820000438;11.433517880000004

Qa_tm12863982000226;-6.18599999999999E+15

Qa_tm128639820009;0.75155476190476189

Qa_tm25601681660002;0.004840360000000001

Qa_tm25602351660002;0.0070651000000000012

Qa_tm2560321710045;0.20357519999999998

Qa_tm25604371660002;0.015068679999999996

Qa_tm25604481710045;0.30850679999999997

Qa_tm25605041710045;0.3585888

Qa_tm25608321710045;0.70261416666666665

Qa_tm2563360130001;0.0054576666666666662

Qa_tm256336013000438;0.02387975

Qa_tm25633601300226;0.12220789473684211

Qa_tm256336013009;0.471592

Qa_tm25633601660002;0.01082328

Qa_tm25633601680001;0.004902508333333333

Qa_tm2563360168000438;0.02147825

Qa_tm2563360200001;0.0044118571428571427

Qa_tm256336020000438;0.019317727272727278

Qa_tm25633602000226;0.098993000000000012

Qa_tm256336020009;0.38392620689655166

Qa_tm2566398130001;0.011347545454545457

Qa_tm256639813000438;0.04956209090909091

Qa_tm25663981300226;0.25003333333333333

Qa_tm25663981680001;0.011500045454545454

Qa_tm2566398168000438;0.050145045454545456

Qa_tm25663981710045;0.49464625

Qa_tm2566398200001;0.011517833333333333

Qa_tm256639820000438;0.050231368421052636

Qa_tm2569598130006;0.10947360000000002

Qa_tm25695981300226;0.396432

Qa_tm256959813009;1.3615759999999997

Qa_tm25695981303;3.1329719999999996

Qa_tm2569598171045;NaN

Qa_tm2569598200006;0.13762

Qa_tm51201681660002;0.0061086319999999993

Qa_tm51202351660002;0.008922328

Qa_tm5120321710045;0.25646319999999995

Qa_tm51204371660002;0.019002238095238096

Qa_tm51204481710045;0.3881232

Qa_tm51205041660002;0.022898374999999995

Qa_tm5120731700002;0.02973

Qa_tm5123360130001;0.0068851280000000008

Qa_tm512336013000438;0.030113120000000004

Qa_tm51233601300226;0.15390320000000002

Qa_tm512336013009;0.59203600000000012

Qa_tm51233601660002;0.013657879999999997

Qa_tm51233601680001;0.00618534

Qa_tm5123360168000438;0.027113958333333337

Qa_tm51233602000226;0.1249824

Qa_tm512336020009;0.4832404

Qa_tm51263981300226;0.3141988

Qa_tm5126398130045;0.6069792

Qa_tm512639813009;1.145008

Qa_tm512639817100226;0.31790749999999995

Qa_tm5126398171009;1.1640560000000002

Qa_tm5126398171045;0.62158480000000016

Qa_tm51263982000226;-129849.69587045455

Qa_tm5126398200045;-1.0433333332748159E+10

Qa_tm512639820009;1.1733526315789473

Qe_par1024_0168_166_000200;0.1940721

Qe_par1024_0235_166_000200;0.4533054

Qe_par1024_0320_171_004500;1.418766

Qe_par1024_0336_130_000100;0.2528992

Qe_par1024_0336_130_000220;0.2631548

Qe_par1024_0336_130_000438;0.2817698

Qe_par1024_0336_130_002260;0.4365761

Qe_par1024_0336_130_009000;0.9999366

Qe_par1024_0336_166_000100;1.1174707

Qe_par1024_0336_166_000200;1.1247478

Qe_par1024_0336_166_000220;1.1262033

Qe_par1024_0336_166_000438;1.1420643

Qe_par1024_0336_168_000100;1.1789191

Qe_par1024_0336_168_000438;1.203241

Qe_par1024_0336_171_002260;1.4256617

Qe_par1024_0336_171_004520;1.5849321

Qe_par1024_0336_171_009000;1.8997543

Qe_par1024_0336_200_000100;2.2703345

Qe_par1024_0336_200_000220;2.2774308

Qe_par1024_0336_200_000438;2.2903228

Qe_par1024_0437_166_000200;2.1841831

Qe_par1024_0448_171_004500;3.0512276

Qe_par1024_0504_171_004500;3.9925971

Qe_par1024_0640_130_000100;1.1817106

Qe_par1024_0640_130_000438;1.2371867

Qe_par1024_0640_130_002260;1.5326297

Qe_par1024_0640_130_004520;1.8912158

Qe_par1024_0640_130_009000;2.5794044

Qe_par1024_0640_168_000100;5.8636093

Qe_par1024_0640_168_000438;5.9005079

Qe_par1024_0640_171_002260;6.575696

Qe_par1024_0640_171_004520;6.8080649

Qe_par1024_0640_171_009000;7.2641935

Qe_par1024_0640_200_000438;11.6440554

Qe_par1024_0640_200_002260;11.7398338

Qe_par1024_0640_200_004520;11.8604498

Qe_par1024_0640_200_009000;12.1050167

Qe_par1024_0832_171_004500;11.4882212

Qe_par128_0168_166_000200;0.2528992

Qe_par128_0235_166_000200;0.1478713

Qe_par128_0320_171_004500;0.5405501

Qe_par128_0336_130_000100;0.0889719

Qe_par128_0336_130_000438;0.1035369

Qe_par128_0336_166_000200;0.3925102

Qe_par128_0336_168_000100;0.4100591

Qe_par128_0336_168_000438;0.4226936

Qe_par128_0336_200_000100;0.7890562

Qe_par128_0336_200_000438;0.7997768

Qe_par128_0437_166_000200;0.7930884

Qe_par128_0448_171_004500;1.1834526

Qe_par128_0504_171_004500;1.5622336

Qe_par128_0640_130_000100;0.448996

Qe_par128_0640_130_000438;0.4779308

Qe_par128_0640_168_000100;2.2445416

Qe_par128_0640_168_000438;2.2680414

Qe_par128_0640_200_000438;4.5231714

Qe_par128_0832_171_004500;4.8431954

Qe_par256_0168_166_000200;0.0901267

Qe_par256_0235_166_000200;0.2203125

Qe_par256_0320_171_004500;0.7546166

Qe_par256_0336_130_000100;0.1283617

Qe_par256_0336_130_000438;0.1466626

Qe_par256_0336_166_000200;0.5682969

Qe_par256_0336_168_000100;0.5945442

Qe_par256_0336_168_000438;0.6102813

Qe_par256_0336_200_000100;1.1445384

Qe_par256_0336_200_000438;1.1577674

Qe_par256_0437_166_000200;1.1292728

Qe_par256_0448_171_004500;1.6408083

Qe_par256_0504_171_004500;2.1586795

Qe_par256_0640_130_000100;0.6273068

Qe_par256_0640_130_000438;0.6632933

Qe_par256_0640_168_000100;3.1288779

Qe_par256_0640_168_000438;3.1564982

Qe_par256_0640_200_000438;6.2735991

Qe_par256_0832_171_004500;6.5133238

Qe_par512_0168_166_000200;0.1339979

Qe_par512_0235_166_000200;0.3192175

Qe_par512_0320_171_004500;1.0397618

Qe_par512_0336_130_000100;0.1814811

Qe_par512_0336_130_000220;0.1896471

Qe_par512_0336_130_000438;0.2044702

Qe_par512_0336_130_002260;0.3277975

Qe_par512_0336_130_009000;0.7774652

Qe_par512_0336_166_000100;0.7996939

Qe_par512_0336_166_000200;0.8055473

Qe_par512_0336_166_000220;0.8067179

Qe_par512_0336_166_000438;0.8194762

Qe_par512_0336_168_000100;0.8436441

Qe_par512_0336_168_000438;0.8632212

Qe_par512_0336_171_002260;1.0339468

Qe_par512_0336_171_004520;1.1622988

Qe_par512_0336_171_009000;1.416063

Qe_par512_0336_200_000100;1.6244674

Qe_par512_0336_200_000220;1.6302488

Qe_par512_0336_200_000438;1.6407503

Qe_par512_0336_200_002260;1.7285756

Qe_par512_0336_200_009000;2.0544159

Qe_par512_0437_166_000200;1.5802916

Qe_par512_0448_171_004500;2.2474697

Qe_par512_0504_171_004500;2.9483049

Qe_par512_0640_130_000100;0.8650782

Qe_par512_0640_130_000438;0.9097859

Qe_par512_0640_130_002260;1.1481434

Qe_par512_0640_130_004520;1.43806

Qe_par512_0640_130_009000;1.9965078

Qe_par512_0640_168_000100;4.3040075

Qe_par512_0640_168_000438;4.3361359

Qe_par512_0640_171_002260;4.8609529

Qe_par512_0640_171_004520;5.0653367

Qe_par512_0640_171_009000;5.4664073

Qe_par512_0640_200_000438;8.5877905

Qe_par512_0640_200_002260;8.6892729

Qe_par512_0640_200_004520;8.8160362

Qe_par512_0640_200_009000;9.0700226

Qe_par512_0832_171_004500;8.6798563

Qe_tm102401681660002;0.195486

Qe_tm102402351660002;0.45035519999999996

Qe_tm10243360130001;0.25317240000000008

Qe_tm1024336013000438;0.2818284

Qe_tm102433601660001;1.0856195999999998

Qe_tm102433601660002;1.0940524000000003

Qe_tm10243360166000438;1.1043166666666666

Qe_tm102433601710045;1.0940524000000003

Qe_tm10243360200001;2.2261785714285711

Qe_tm1024336020000438;2.237529166666667

Qe_tm102463981300226;1.5074772727272729

Qe_tm1024639813009;2.4796363636363639

Qe_tm1024639817100226;6.0531

Qe_tm10246398171045;6.051575

Qe_tm102463982000226;40336.790909090916

Qe_tm10246398200045;9.4321

Qe_tm12801681660002;0.059875

Qe_tm12802351660002;0.14845319999999998

Qe_tm1280321710045;0.53607399999999994

Qe_tm12803361660002;0.38906640000000009

Qe_tm12804371660002;0.78177440000000009

Qe_tm12804481710045;1.15756

Qe_tm12805041660002;1.1400958333333335

Qe_tm1280731710069;3.5663320000000005

Qe_tm12808321710045;4.4445958333333335

Qe_tm1280961710045;5.680128571428571

Qe_tm1283360130001;0.089697181818181815

Qe_tm128336013000438;0.10417318181818182

Qe_tm12833601300226;0.1817748

Qe_tm128336013009;0.46471840000000009

Qe_tm12833601680001;0.40622772727272716

Qe_tm1283360168000438;0.41870272727272728

Qe_tm1283360200001;0.79546409090909087

Qe_tm128336020000438;0.80607318181818188

Qe_tm12833602000226;0.8626928

Qe_tm128336020009;1.0721748

Qe_tm1286398130001;0.45451320000000012

Qe_tm128639813000438;0.48754352941176471

Qe_tm12863981300226;0.63276439999999989

Qe_tm128639813009;1.160628

Qe_tm12863981680001;2.180308

Qe_tm1286398168000438;2.199992

Qe_tm12863981710045;2.6149320000000005

Qe_tm1286398200001;-9.0531777901636343E+6

Qe_tm128639820000438;9.677438399999998

Qe_tm12863982000226;23.655151199999988

Qe_tm128639820009;4.5262809523809509

Qe_tm25601681660002;0.092569599999999988

Qe_tm25602351660002;0.2235032

Qe_tm2560321710045;0.74964639999999994

Qe_tm25604371660002;1.1119544000000003

Qe_tm25604481710045;1.5968480000000003

Qe_tm25605041710045;2.0778999999999996

Qe_tm25608321710045;5.7583375

Qe_tm2563360130001;0.12880333333333335

Qe_tm256336013000438;0.14699000000000004

Qe_tm25633601300226;0.24382052631578949

Qe_tm256336013009;0.59872400000000014

Qe_tm25633601660002;0.56522080000000008

Qe_tm25633601680001;0.58342250000000007

Qe_tm2563360168000438;0.59890916666666671

Qe_tm2563360200001;1.1383428571428571

Qe_tm256336020000438;1.1505636363636362

Qe_tm25633602000226;1.2250076923076922

Qe_tm256336020009;1.4742517241379309

Qe_tm2566398130001;0.62902454545454534

Qe_tm256639813000438;0.66442045454545451

Qe_tm25663981300226;0.85234

Qe_tm25663981680001;2.9541545454545455

Qe_tm2566398168000438;2.9764090909090908

Qe_tm25663981710045;3.4987125

Qe_tm2566398200001;5.5717500000000006

Qe_tm256639820000438;5.5826631578947383

Qe_tm2569598130006;1.724568

Qe_tm25695981300226;1.9394400000000003

Qe_tm256959813009;2.7401560000000003

Qe_tm25695981303;4.6733759999999993

Qe_tm2569598171045;NaN

Qe_tm2569598200006;10.377

Qe_tm51201681660002;0.13227200000000003

Qe_tm51202351660002;0.311798

Qe_tm5120321710045;1.0062428

Qe_tm51204371660002;1.4968

Qe_tm51204481710045;2.1181439999999996

Qe_tm51205041660002;2.1306583333333333

Qe_tm5120731700002;5.6803

Qe_tm5123360130001;0.1788124

Qe_tm512336013000438;0.2016624

Qe_tm51233601300226;0.3241944

Qe_tm512336013009;0.76835480000000023

Qe_tm51233601660002;0.774996

Qe_tm51233601680001;0.79162199999999994

Qe_tm5123360168000438;0.82626249999999979

Qe_tm51233602000226;1.6732839999999998

Qe_tm512336020009;1.984832

Qe_tm51263981300226;1.123928

Qe_tm5126398130045;1.3977840000000001

Qe_tm512639813009;1.92472

Qe_tm512639817100226;4.3256

Qe_tm5126398171009;4.857268

Qe_tm5126398171045;4.5586760000000011

Qe_tm51263982000226;7.2786545454545459

Qe_tm5126398200045;-4.6065619047619064

Qe_tm512639820009;7.5157210526315792

Qs_par1024_0168_166_000200;0.1870497

Qs_par1024_0235_166_000200;0.4430519

Qs_par1024_0320_171_004500;1.0998294

Qs_par1024_0336_130_000100;0.2442036

Qs_par1024_0336_130_000220;0.2440384

Qs_par1024_0336_130_000438;0.2437602

Qs_par1024_0336_130_002260;0.2425319

Qs_par1024_0336_130_009000;0.2542563

Qs_par1024_0336_166_000100;1.1096586

Qs_par1024_0336_166_000200;1.109131

Qs_par1024_0336_166_000220;1.1090264

Qs_par1024_0336_166_000438;1.1079026

Qs_par1024_0336_168_000100;1.1711656

Qs_par1024_0336_168_000438;1.1693352

Qs_par1024_0336_171_002260;1.2541624

Qs_par1024_0336_171_004520;1.2454025

Qs_par1024_0336_171_009000;1.2366937

Qs_par1024_0336_200_000100;2.2635651

Qs_par1024_0336_200_000220;2.2625451

Qs_par1024_0336_200_000438;2.2607112

Qs_par1024_0437_166_000200;2.1625683

Qs_par1024_0448_171_004500;2.5704331

Qs_par1024_0504_171_004500;3.4345744

Qs_par1024_0640_130_000100;1.1636742

Qs_par1024_0640_130_000438;1.1585511

Qs_par1024_0640_130_002260;1.1367042

Qs_par1024_0640_130_004520;1.1224139

Qs_par1024_0640_130_009000;1.1317774

Qs_par1024_0640_168_000100;5.8457532

Qs_par1024_0640_168_000438;5.8226123

Qs_par1024_0640_171_002260;6.1834965

Qs_par1024_0640_171_004520;6.0437407

Qs_par1024_0640_171_009000;5.8166828

Qs_par1024_0640_200_000438;11.5695105

Qs_par1024_0640_200_002260;11.3623209

Qs_par1024_0640_200_004520;11.1225719

Qs_par1024_0640_200_009000;10.7001286

Qs_par1024_0832_171_004500;10.410162

Qs_par128_0168_166_000200;0.2442036

Qs_par128_0235_166_000200;0.1427436

Qs_par128_0320_171_004500;0.3801895

Qs_par128_0336_130_000100;0.0846233

Qs_par128_0336_130_000438;0.0845181

Qs_par128_0336_166_000200;0.3846997

Qs_par128_0336_168_000100;0.4061818

Qs_par128_0336_168_000438;0.4057308

Qs_par128_0336_200_000100;0.7856712

Qs_par128_0336_200_000438;0.784964

Qs_par128_0437_166_000200;0.782277

Qs_par128_0448_171_004500;0.9410388

Qs_par128_0504_171_004500;1.2804953

Qs_par128_0640_130_000100;0.4399747

Qs_par128_0640_130_000438;0.4385528

Qs_par128_0640_168_000100;2.235611

Qs_par128_0640_168_000438;2.2290411

Qs_par128_0640_200_000438;4.4858551

Qs_par128_0832_171_004500;4.2931528

Qs_par256_0168_166_000200;0.0857025

Qs_par256_0235_166_000200;0.2138525

Qs_par256_0320_171_004500;0.5529587

Qs_par256_0336_130_000100;0.1228833

Qs_par256_0336_130_000438;0.1227064

Qs_par256_0336_166_000200;0.5584571

Qs_par256_0336_168_000100;0.5896595

Qs_par256_0336_168_000438;0.5889138

Qs_par256_0336_200_000100;1.1402737

Qs_par256_0336_200_000438;1.1391075

Qs_par256_0437_166_000200;1.115653

Qs_par256_0448_171_004500;1.3362539

Qs_par256_0504_171_004500;1.8048855

Qs_par256_0640_130_000100;0.615942

Qs_par256_0640_130_000438;0.613706

Qs_par256_0640_168_000100;3.1176269

Qs_par256_0640_168_000438;3.1073835

Qs_par256_0640_200_000438;6.2266026

Qs_par256_0832_171_004500;5.8250699

Qs_par512_0168_166_000200;0.128424

Qs_par512_0235_166_000200;0.3110788

Qs_par512_0320_171_004500;0.7861593

Qs_par512_0336_130_000100;0.174579

Qs_par512_0336_130_000220;0.1744725

Qs_par512_0336_130_000438;0.1742947

Qs_par512_0336_130_002260;0.1735916

Qs_par512_0336_130_009000;0.1826649

Qs_par512_0336_166_000100;0.7934932

Qs_par512_0336_166_000200;0.7931511

Qs_par512_0336_166_000220;0.7930833

Qs_par512_0336_166_000438;0.7923567

Qs_par512_0336_168_000100;0.8374899

Qs_par512_0336_168_000438;0.836305

Qs_par512_0336_171_002260;0.8976955

Qs_par512_0336_171_004520;0.8922909

Qs_par512_0336_171_009000;0.8877583

Qs_par512_0336_200_000100;1.6190944

Qs_par512_0336_200_000220;1.618433

Qs_par512_0336_200_000438;1.6172439

Qs_par512_0336_200_002260;1.608039

Qs_par512_0336_200_009000;1.5850097

Qs_par512_0437_166_000200;1.5631338

Qs_par512_0448_171_004500;1.8648186

Qs_par512_0504_171_004500;2.5039904

Qs_par512_0640_130_000100;0.8507611

Qs_par512_0640_130_000438;0.8473415

Qs_par512_0640_130_002260;0.833087

Qs_par512_0640_130_004520;0.8247241

Qs_par512_0640_130_009000;0.8358237

Qs_par512_0640_168_000100;4.2898335

Qs_par512_0640_168_000438;4.2742829

Qs_par512_0640_171_002260;4.5489683

Qs_par512_0640_171_004520;4.455987

Qs_par512_0640_171_009000;4.3073635

Qs_par512_0640_200_000438;8.5286016

Qs_par512_0640_200_002260;8.3890467

Qs_par512_0640_200_004520;8.2280636

Qs_par512_0640_200_009000;7.9462047

Qs_par512_0832_171_004500;7.8185196

Qs_tm102401681660002;0.18777000000000005

Qs_tm102402351660002;0.43908400000000014

Qs_tm10243360130001;0.24449120000000005

Qs_tm1024336013000438;0.2438732

Qs_tm102433601660001;1.0777464

Qs_tm102433601660002;1.076822

Qs_tm10243360166000438;1.0698866666666667

Qs_tm102433601710045;1.076822

Qs_tm10243360200001;2.2191142857142858

Qs_tm1024336020000438;2.2067249999999996

Qs_tm102463981300226;1.112696818181818

Qs_tm1024639813009;1.0525090909090908

Qs_tm1024639817100226;5.6548

Qs_tm10246398171045;5.2739499999999992

Qs_tm102463982000226;2.1525454545455281E+14

Qs_tm10246398200045;8.6615

Qs_tm12801681660002;0.0560314347826087

Qs_tm12802351660002;0.1428592

Qs_tm1280321710045;0.3744824

Qs_tm12803361660002;0.3804616

Qs_tm12804371660002;0.76983920000000028

Qs_tm12804481710045;0.91217079999999973

Qs_tm12805041660002;1.1256208333333333

Qs_tm1280731710069;2.8717760000000006

Qs_tm12808321710045;3.8818666666666668

Qs_tm1280961710045;4.9971571428571426

Qs_tm1283360130001;0.085370818181818187

Qs_tm128336013000438;0.085230772727272724

Qs_tm12833601300226;0.084739240000000007

Qs_tm128336013009;0.088682560000000007

Qs_tm12833601680001;0.40234590909090912

Qs_tm1283360168000438;0.40168545454545462

Qs_tm1283360200001;0.79198227272727284

Qs_tm128336020000438;0.79078409090909085

Qs_tm12833602000226;0.78419320000000015

Qs_tm128336020009;0.7668016

Qs_tm1286398130001;0.4455092

Qs_tm128639813000438;0.44819176470588235

Qs_tm12863981300226;0.43396400000000007

Qs_tm128639813009;0.42616640000000006

Qs_tm12863981680001;2.171172

Qs_tm1286398168000438;2.160172

Qs_tm12863981710045;2.2201199999999996

Qs_tm1286398200001;1.5556363636363635E+27

Qs_tm128639820000438;15.424170400000003

Qs_tm12863982000226;6.186000000000012E+15

Qs_tm128639820009;3.7747238095238096

Qs_tm25601681660002;0.08772880000000001

Qs_tm25602351660002;0.21643679999999996

Qs_tm2560321710045;0.54607280000000014

Qs_tm25604371660002;1.0968740000000001

Qs_tm25604481710045;1.288344

Qs_tm25605041710045;1.7193079999999994

Qs_tm25608321710045;5.055720833333333

Qs_tm2563360130001;0.1233475

Qs_tm256336013000438;0.12311

Qs_tm25633601300226;0.12161368421052632

Qs_tm256336013009;0.12713133333333332

Qs_tm25633601660002;0.55439679999999991

Qs_tm25633601680001;0.57852083333333337

Qs_tm2563360168000438;0.57742833333333332

Qs_tm2563360200001;1.1339428571428571

Qs_tm256336020000438;1.1312545454545455

Qs_tm25633602000226;1.1260076923076923

Qs_tm256336020009;1.0903265517241381

Qs_tm2566398130001;0.61767727272727269

Qs_tm256639813000438;0.61485818181818186

Qs_tm25663981300226;0.60231333333333326

Qs_tm25663981680001;2.9426681818181821

Qs_tm2566398168000438;2.9262545454545461

Qs_tm25663981710045;3.0040624999999994

Qs_tm2566398200001;5.5602333333333327

Qs_tm256639820000438;5.5324368421052625

Qs_tm2569598130006;1.6150880000000003

Qs_tm25695981300226;1.5430199999999996

Qs_tm256959813009;1.3785959999999997

Qs_tm25695981303;1.5404080000000002

Qs_tm2569598171045;NaN

Qs_tm2569598200006;10.239

Qs_tm51201681660002;0.126164

Qs_tm51202351660002;0.30287439999999993

Qs_tm5120321710045;0.74977440000000006

Qs_tm51204371660002;1.4777904761904761

Qs_tm51204481710045;1.7300119999999999

Qs_tm51205041660002;2.1077624999999998

Qs_tm5120731700002;5.6506

Qs_tm5123360130001;0.171926

Qs_tm512336013000438;0.17155080000000006

Qs_tm51233601300226;0.1702908

Qs_tm512336013009;0.17632

Qs_tm51233601660002;0.76133760000000006

Qs_tm51233601680001;0.78543999999999992

Qs_tm5123360168000438;0.7991475

Qs_tm51233602000226;1.548304

Qs_tm512336020009;1.5016080000000003

